270101388,DA105,q12s1,9,q12s2,0
270101272,DA105,q01s1,1,q01s2,4
270101272,DA105,q02s1,5,q02s2,6
270101272,DA105,q03s1,7,q03s2,9
270101272,DA105,q04s1,2,q04s2,7
270101272,DA105,q05s1,8,q05s2,9
270101272,DA105,q06s1,7,q06s2,5
270101272,DA105,q07s1,1,q07s2,9
270101272,DA105,q08s1,0,q08s2,1
270101272,DA105,q09s1,8,q09s2,10
270101272,DA105,q10s1,3,q10s2,5
270101272,DA105,q11s1,10,q11s2,1
270101272,DA105,q12s1,9,q12s2,10
270101190,DA105,q01s1,7,q01s2,2
270101190,DA105,q02s1,5,q02s2,5
270101190,DA105,q03s1,7,q03s2,4
270101190,DA105,q04s1,0,q04s2,0
270101190,DA105,q05s1,6,q05s2,6
270101190,DA105,q06s1,5,q06s2,6
270101190,DA105,q07s1,5,q07s2,2
270101190,DA105,q08s1,3,q08s2,10
270101190,DA105,q09s1,5,q09s2,4
270101190,DA105,q10s1,0,q10s2,3
270101190,DA105,q11s1,6,q11s2,1
270101190,DA105,q12s1,0,q12s2,3
270101612,DA105,q01s1,2,q01s2,10
270101612,DA105,q02s1,9,q02s2,4
270101612,DA105,q03s1,8,q03s2,0
270101612,DA105,q04s1,10,q04s2,6
270101612,DA105,q05s1,10,q05s2,9
270101612,DA105,q06s1,4,q06s2,3
270101612,DA105,q07s1,1,q07s2,2
270101612,DA105,q08s1,3,q08s2,2
270101612,DA105,q09s1,1,q09s2,0
270101612,DA105,q10s1,8,q10s2,9
270101612,DA105,q11s1,5,q11s2,8
270101612,DA105,q12s1,0,q12s2,8
270101004,DA105,q01s1,7,q01s2,8
270101004,DA105,q02s1,0,q02s2,2
270101004,DA105,q03s1,8,q03s2,4
270101004,DA105,q04s1,2,q04s2,7
270101004,DA105,q05s1,5,q05s2,7
270101004,DA105,q06s1,0,q06s2,10
270101004,DA105,q07s1,8,q07s2,8
270101004,DA105,q08s1,9,q08s2,10
270101004,DA105,q09s1,1,q09s2,3
270101004,DA105,q10s1,6,q10s2,9
270101004,DA105,q11s1,1,q11s2,8
270101004,DA105,q12s1,3,q12s2,10
270101669,DA105,q01s1,2,q01s2,9
270101669,DA105,q02s1,8,q02s2,4
270101669,DA105,q03s1,0,q03s2,5
270101669,DA105,q04s1,6,q04s2,5
270101669,DA105,q05s1,6,q05s2,4
270101669,DA105,q06s1,5,q06s2,9
270101669,DA105,q07s1,0,q07s2,2
270101669,DA105,q08s1,4,q08s2,6
270101669,DA105,q09s1,8,q09s2,3
270101669,DA105,q10s1,0,q10s2,2
270101669,DA105,q11s1,3,q11s2,1
270101669,DA105,q12s1,3,q12s2,0
270101497,DA105,q01s1,8,q01s2,5
270101497,DA105,q02s1,0,q02s2,5
270101497,DA105,q03s1,8,q03s2,6
270101497,DA105,q04s1,6,q04s2,3
270101497,DA105,q05s1,9,q05s2,1
270101497,DA105,q06s1,9,q06s2,5
270101497,DA105,q07s1,8,q07s2,10
270101497,DA105,q08s1,2,q08s2,9
270101497,DA105,q09s1,6,q09s2,0
270101497,DA105,q10s1,5,q10s2,1
270101497,DA105,q11s1,8,q11s2,8
270101497,DA105,q12s1,10,q12s2,4
270101347,DA105,q01s1,4,q01s2,0
270101347,DA105,q02s1,1,q02s2,10
270101347,DA105,q03s1,6,q03s2,7
270101347,DA105,q04s1,6,q04s2,4
270101347,DA105,q05s1,4,q05s2,10
270101347,DA105,q06s1,0,q06s2,9
270101347,DA105,q07s1,8,q07s2,9
270101347,DA105,q08s1,4,q08s2,8
270101347,DA105,q09s1,4,q09s2,1
270101347,DA105,q10s1,6,q10s2,1
270101347,DA105,q11s1,9,q11s2,4
270101347,DA105,q12s1,0,q12s2,5
270101104,DA105,q01s1,5,q01s2,2
270101104,DA105,q02s1,9,q02s2,1
270101104,DA105,q03s1,10,q03s2,3
270101104,DA105,q04s1,6,q04s2,5
270101104,DA105,q05s1,6,q05s2,0
270101104,DA105,q06s1,8,q06s2,1
270101104,DA105,q07s1,7,q07s2,10
270101104,DA105,q08s1,7,q08s2,4
270101104,DA105,q09s1,7,q09s2,4
270101104,DA105,q10s1,7,q10s2,10
270101104,DA105,q11s1,8,q11s2,9
270101104,DA105,q12s1,9,q12s2,8
270101032,DA105,q01s1,5,q01s2,7
270101032,DA105,q02s1,6,q02s2,4
270101032,DA105,q03s1,10,q03s2,2
270101032,DA105,q04s1,3,q04s2,0
270101032,DA105,q05s1,0,q05s2,0
270101032,DA105,q06s1,10,q06s2,9
270101032,DA105,q07s1,3,q07s2,0
270101032,DA105,q08s1,8,q08s2,6
270101032,DA105,q09s1,2,q09s2,7
270101032,DA105,q10s1,1,q10s2,10
270101032,DA105,q11s1,4,q11s2,2
270101032,DA105,q12s1,7,q12s2,4
270101624,DA105,q01s1,5,q01s2,1
270101624,DA105,q02s1,7,q02s2,4
270101624,DA105,q03s1,5,q03s2,0
270101624,DA105,q04s1,10,q04s2,7
270101624,DA105,q05s1,2,q05s2,4
270101624,DA105,q06s1,7,q06s2,8
270101624,DA105,q07s1,0,q07s2,3
270101624,DA105,q08s1,8,q08s2,2
270101624,DA105,q09s1,0,q09s2,7
270101624,DA105,q10s1,9,q10s2,0
270101624,DA105,q11s1,1,q11s2,3
270101624,DA105,q12s1,7,q12s2,2
270101099,DA105,q01s1,9,q01s2,8
270101099,DA105,q02s1,1,q02s2,6
270101099,DA105,q03s1,4,q03s2,8
270101099,DA105,q04s1,6,q04s2,6
270101099,DA105,q05s1,5,q05s2,6
270101099,DA105,q06s1,7,q06s2,6
270101099,DA105,q07s1,3,q07s2,8
270101099,DA105,q08s1,2,q08s2,7
270101099,DA105,q09s1,6,q09s2,10
270101099,DA105,q10s1,2,q10s2,5
270101099,DA105,q11s1,9,q11s2,5
270101099,DA105,q12s1,9,q12s2,2
270101387,DA105,q01s1,0,q01s2,8
270101387,DA105,q02s1,5,q02s2,2
270101387,DA105,q03s1,10,q03s2,5
270101387,DA105,q04s1,6,q04s2,5
270101387,DA105,q05s1,8,q05s2,9
270101387,DA105,q06s1,3,q06s2,3
270101387,DA105,q07s1,0,q07s2,6
270101387,DA105,q08s1,10,q08s2,2
270101387,DA105,q09s1,9,q09s2,1
270101387,DA105,q10s1,10,q10s2,10
270101387,DA105,q11s1,3,q11s2,1
270101387,DA105,q12s1,6,q12s2,7
270101178,DA105,q01s1,3,q01s2,0
270101178,DA105,q02s1,3,q02s2,6
270101178,DA105,q03s1,4,q03s2,6
270101178,DA105,q04s1,2,q04s2,8
270101178,DA105,q05s1,5,q05s2,4
270101178,DA105,q06s1,1,q06s2,2
270101178,DA105,q07s1,7,q07s2,2
270101178,DA105,q08s1,10,q08s2,2
270101178,DA105,q09s1,10,q09s2,3
270101178,DA105,q10s1,8,q10s2,0
270101178,DA105,q11s1,1,q11s2,0
270101178,DA105,q12s1,8,q12s2,8
270101333,DA105,q01s1,3,q01s2,10
270101333,DA105,q02s1,9,q02s2,2
270101333,DA105,q03s1,7,q03s2,7
270101333,DA105,q04s1,2,q04s2,4
270101333,DA105,q05s1,8,q05s2,5
270101333,DA105,q06s1,1,q06s2,5
270101333,DA105,q07s1,9,q07s2,0
270101333,DA105,q08s1,5,q08s2,3
270101333,DA105,q09s1,3,q09s2,0
270101333,DA105,q10s1,4,q10s2,7
270101333,DA105,q11s1,2,q11s2,10
270101333,DA105,q12s1,7,q12s2,5
270101523,DA105,q01s1,8,q01s2,10
270101523,DA105,q02s1,1,q02s2,4
270101523,DA105,q03s1,6,q03s2,9
270101523,DA105,q04s1,10,q04s2,9
270101523,DA105,q05s1,10,q05s2,4
270101523,DA105,q06s1,9,q06s2,7
270101523,DA105,q07s1,4,q07s2,1
270101523,DA105,q08s1,4,q08s2,0
270101523,DA105,q09s1,5,q09s2,5
270101523,DA105,q10s1,3,q10s2,4
270101523,DA105,q11s1,5,q11s2,0
270101523,DA105,q12s1,0,q12s2,10
270101047,DA105,q01s1,0,q01s2,6
270101047,DA105,q02s1,10,q02s2,9
270101047,DA105,q03s1,10,q03s2,6
270101047,DA105,q04s1,0,q04s2,0
270101047,DA105,q05s1,7,q05s2,2
270101047,DA105,q06s1,2,q06s2,5
270101047,DA105,q07s1,8,q07s2,7
270101047,DA105,q08s1,9,q08s2,10
270101047,DA105,q09s1,0,q09s2,6
270101047,DA105,q10s1,1,q10s2,4
270101047,DA105,q11s1,8,q11s2,2
270101047,DA105,q12s1,6,q12s2,3
270101539,DA105,q01s1,3,q01s2,3
270101539,DA105,q02s1,7,q02s2,8
270101539,DA105,q03s1,3,q03s2,2
270101539,DA105,q04s1,6,q04s2,7
270101539,DA105,q05s1,2,q05s2,7
270101539,DA105,q06s1,0,q06s2,5
270101539,DA105,q07s1,0,q07s2,10
270101539,DA105,q08s1,5,q08s2,6
270101539,DA105,q09s1,5,q09s2,6
270101539,DA105,q10s1,1,q10s2,4
270101539,DA105,q11s1,1,q11s2,8
270101539,DA105,q12s1,3,q12s2,4
270101645,DA105,q01s1,8,q01s2,5
270101645,DA105,q02s1,10,q02s2,8
270101645,DA105,q03s1,6,q03s2,4
270101645,DA105,q04s1,0,q04s2,1
270101645,DA105,q05s1,4,q05s2,5
270101645,DA105,q06s1,2,q06s2,1
270101645,DA105,q07s1,6,q07s2,0
270101645,DA105,q08s1,7,q08s2,0
270101645,DA105,q09s1,9,q09s2,2
270101645,DA105,q10s1,5,q10s2,6
270101645,DA105,q11s1,4,q11s2,5
270101645,DA105,q12s1,8,q12s2,8
270101284,DA105,q01s1,5,q01s2,4
270101284,DA105,q02s1,2,q02s2,9
270101284,DA105,q03s1,2,q03s2,2
270101284,DA105,q04s1,0,q04s2,3
270101284,DA105,q05s1,8,q05s2,9
270101284,DA105,q06s1,4,q06s2,2
270101284,DA105,q07s1,5,q07s2,4
270101284,DA105,q08s1,1,q08s2,3
270101284,DA105,q09s1,9,q09s2,0
270101284,DA105,q10s1,10,q10s2,7
270101284,DA105,q11s1,5,q11s2,1
270101284,DA105,q12s1,1,q12s2,7
270101562,DA105,q01s1,1,q01s2,9
270101562,DA105,q02s1,3,q02s2,2
270101562,DA105,q03s1,2,q03s2,1
270101562,DA105,q04s1,8,q04s2,3
270101562,DA105,q05s1,3,q05s2,2
270101562,DA105,q06s1,10,q06s2,4
270101562,DA105,q07s1,0,q07s2,8
270101562,DA105,q08s1,6,q08s2,5
270101562,DA105,q09s1,1,q09s2,4
270101562,DA105,q10s1,4,q10s2,6
270101562,DA105,q11s1,8,q11s2,7
270101562,DA105,q12s1,6,q12s2,3
270101009,DA105,q01s1,10,q01s2,3
270101009,DA105,q02s1,9,q02s2,8
270101009,DA105,q03s1,10,q03s2,7
270101009,DA105,q04s1,8,q04s2,1
270101009,DA105,q05s1,1,q05s2,4
270101009,DA105,q06s1,4,q06s2,3
270101009,DA105,q07s1,3,q07s2,0
270101009,DA105,q08s1,6,q08s2,2
270101009,DA105,q09s1,5,q09s2,8
270101009,DA105,q10s1,1,q10s2,6
270101009,DA105,q11s1,6,q11s2,1
270101009,DA105,q12s1,0,q12s2,1
270101447,DA105,q01s1,10,q01s2,7
270101447,DA105,q02s1,2,q02s2,4
270101447,DA105,q03s1,7,q03s2,2
270101447,DA105,q04s1,5,q04s2,8
270101447,DA105,q05s1,7,q05s2,7
270101447,DA105,q06s1,3,q06s2,3
270101447,DA105,q07s1,3,q07s2,6
270101447,DA105,q08s1,0,q08s2,6
270101447,DA105,q09s1,3,q09s2,8
270101447,DA105,q10s1,9,q10s2,4
270101447,DA105,q11s1,7,q11s2,9
270101447,DA105,q12s1,6,q12s2,10
270101139,DA105,q01s1,2,q01s2,10
270101139,DA105,q02s1,8,q02s2,1
270101139,DA105,q03s1,1,q03s2,7
270101139,DA105,q04s1,5,q04s2,8
270101139,DA105,q05s1,2,q05s2,5
270101139,DA105,q06s1,6,q06s2,6
270101139,DA105,q07s1,7,q07s2,3
270101139,DA105,q08s1,1,q08s2,7
270101139,DA105,q09s1,4,q09s2,2
270101139,DA105,q10s1,4,q10s2,0
270101139,DA105,q11s1,5,q11s2,7
270101139,DA105,q12s1,1,q12s2,6
270101053,DA105,q01s1,1,q01s2,4
270101053,DA105,q02s1,9,q02s2,2
270101053,DA105,q03s1,10,q03s2,9
270101053,DA105,q04s1,8,q04s2,6
270101053,DA105,q05s1,9,q05s2,5
270101053,DA105,q06s1,10,q06s2,5
270101053,DA105,q07s1,3,q07s2,0
270101053,DA105,q08s1,2,q08s2,3
270101053,DA105,q09s1,8,q09s2,1
270101053,DA105,q10s1,3,q10s2,4
270101053,DA105,q11s1,7,q11s2,7
270101053,DA105,q12s1,5,q12s2,3
270101149,DA105,q01s1,8,q01s2,3
270101149,DA105,q02s1,2,q02s2,0
270101149,DA105,q03s1,1,q03s2,4
270101149,DA105,q04s1,5,q04s2,9
270101149,DA105,q05s1,4,q05s2,6
270101149,DA105,q06s1,4,q06s2,10
270101149,DA105,q07s1,2,q07s2,10
270101149,DA105,q08s1,5,q08s2,4
270101149,DA105,q09s1,7,q09s2,4
270101149,DA105,q10s1,9,q10s2,3
270101149,DA105,q11s1,4,q11s2,3
270101149,DA105,q12s1,4,q12s2,3
270101223,DA105,q01s1,6,q01s2,3
270101223,DA105,q02s1,1,q02s2,3
270101223,DA105,q03s1,9,q03s2,9
270101223,DA105,q04s1,3,q04s2,7
270101223,DA105,q05s1,10,q05s2,0
270101223,DA105,q06s1,10,q06s2,6
270101223,DA105,q07s1,7,q07s2,10
270101223,DA105,q08s1,7,q08s2,2
270101223,DA105,q09s1,0,q09s2,0
270101223,DA105,q10s1,2,q10s2,3
270101223,DA105,q11s1,2,q11s2,9
270101223,DA105,q12s1,4,q12s2,9
270101287,DA105,q01s1,1,q01s2,10
270101287,DA105,q02s1,10,q02s2,10
270101287,DA105,q03s1,3,q03s2,9
270101287,DA105,q04s1,9,q04s2,2
270101287,DA105,q05s1,0,q05s2,7
270101287,DA105,q06s1,9,q06s2,7
270101287,DA105,q07s1,0,q07s2,3
270101287,DA105,q08s1,7,q08s2,7
270101287,DA105,q09s1,5,q09s2,4
270101287,DA105,q10s1,2,q10s2,8
270101287,DA105,q11s1,8,q11s2,6
270101287,DA105,q12s1,9,q12s2,2
270101310,DA105,q01s1,2,q01s2,0
270101310,DA105,q02s1,0,q02s2,1
270101310,DA105,q03s1,1,q03s2,9
270101310,DA105,q04s1,2,q04s2,8
270101310,DA105,q05s1,0,q05s2,9
270101310,DA105,q06s1,10,q06s2,2
270101310,DA105,q07s1,3,q07s2,6
270101310,DA105,q08s1,6,q08s2,2
270101310,DA105,q09s1,3,q09s2,9
270101310,DA105,q10s1,9,q10s2,2
270101310,DA105,q11s1,9,q11s2,2
270101310,DA105,q12s1,8,q12s2,7
270101185,DA105,q01s1,6,q01s2,9
270101185,DA105,q02s1,3,q02s2,6
270101185,DA105,q03s1,9,q03s2,8
270101185,DA105,q04s1,3,q04s2,3
270101185,DA105,q05s1,0,q05s2,1
270101185,DA105,q06s1,9,q06s2,3
270101185,DA105,q07s1,10,q07s2,7
270101185,DA105,q08s1,3,q08s2,3
270101185,DA105,q09s1,3,q09s2,8
270101185,DA105,q10s1,6,q10s2,3
270101185,DA105,q11s1,10,q11s2,0
270101185,DA105,q12s1,0,q12s2,6
270101303,DA105,q01s1,3,q01s2,8
270101303,DA105,q02s1,0,q02s2,7
270101303,DA105,q03s1,6,q03s2,7
270101303,DA105,q04s1,10,q04s2,2
270101303,DA105,q05s1,5,q05s2,4
270101303,DA105,q06s1,2,q06s2,8
270101303,DA105,q07s1,4,q07s2,1
270101303,DA105,q08s1,7,q08s2,2
270101303,DA105,q09s1,4,q09s2,5
270101303,DA105,q10s1,5,q10s2,3
270101303,DA105,q11s1,2,q11s2,8
270101303,DA105,q12s1,9,q12s2,5
270101143,DA105,q01s1,9,q01s2,1
270101143,DA105,q02s1,5,q02s2,9
270101143,DA105,q03s1,3,q03s2,8
270101143,DA105,q04s1,10,q04s2,10
270101143,DA105,q05s1,0,q05s2,2
270101143,DA105,q06s1,9,q06s2,1
270101143,DA105,q07s1,2,q07s2,1
270101143,DA105,q08s1,5,q08s2,9
270101143,DA105,q09s1,2,q09s2,3
270101143,DA105,q10s1,7,q10s2,6
270101143,DA105,q11s1,9,q11s2,0
270101143,DA105,q12s1,8,q12s2,9
270101338,DA105,q01s1,10,q01s2,2
270101338,DA105,q02s1,8,q02s2,9
270101338,DA105,q03s1,10,q03s2,10
270101338,DA105,q04s1,4,q04s2,2
270101338,DA105,q05s1,10,q05s2,10
270101338,DA105,q06s1,3,q06s2,3
270101338,DA105,q07s1,5,q07s2,0
270101338,DA105,q08s1,6,q08s2,6
270101338,DA105,q09s1,5,q09s2,9
270101338,DA105,q10s1,4,q10s2,0
270101338,DA105,q11s1,8,q11s2,5
270101338,DA105,q12s1,2,q12s2,9
270101477,DA105,q01s1,7,q01s2,3
270101477,DA105,q02s1,8,q02s2,1
270101477,DA105,q03s1,9,q03s2,9
270101477,DA105,q04s1,1,q04s2,2
270101477,DA105,q05s1,8,q05s2,7
270101477,DA105,q06s1,6,q06s2,0
270101477,DA105,q07s1,6,q07s2,4
270101477,DA105,q08s1,1,q08s2,0
270101477,DA105,q09s1,5,q09s2,9
270101477,DA105,q10s1,1,q10s2,7
270101477,DA105,q11s1,8,q11s2,3
270101477,DA105,q12s1,2,q12s2,3
270101201,DA105,q01s1,9,q01s2,5
270101201,DA105,q02s1,6,q02s2,9
270101201,DA105,q03s1,9,q03s2,5
270101201,DA105,q04s1,7,q04s2,3
270101201,DA105,q05s1,6,q05s2,3
270101201,DA105,q06s1,9,q06s2,3
270101201,DA105,q07s1,2,q07s2,9
270101201,DA105,q08s1,9,q08s2,1
270101201,DA105,q09s1,5,q09s2,5
270101201,DA105,q10s1,8,q10s2,1
270101201,DA105,q11s1,2,q11s2,9
270101201,DA105,q12s1,6,q12s2,0
270101329,DA105,q01s1,0,q01s2,5
270101329,DA105,q02s1,0,q02s2,2
270101329,DA105,q03s1,0,q03s2,6
270101329,DA105,q04s1,10,q04s2,3
270101329,DA105,q05s1,2,q05s2,0
270101329,DA105,q06s1,5,q06s2,4
270101329,DA105,q07s1,6,q07s2,9
270101329,DA105,q08s1,7,q08s2,4
270101329,DA105,q09s1,8,q09s2,8
270101329,DA105,q10s1,4,q10s2,2
270101329,DA105,q11s1,5,q11s2,8
270101329,DA105,q12s1,10,q12s2,8
270101076,DA105,q01s1,1,q01s2,0
270101076,DA105,q02s1,4,q02s2,4
270101076,DA105,q03s1,8,q03s2,7
270101076,DA105,q04s1,6,q04s2,0
270101076,DA105,q05s1,10,q05s2,3
270101076,DA105,q06s1,2,q06s2,5
270101076,DA105,q07s1,9,q07s2,8
270101076,DA105,q08s1,7,q08s2,3
270101076,DA105,q09s1,9,q09s2,6
270101076,DA105,q10s1,7,q10s2,7
270101076,DA105,q11s1,3,q11s2,9
270101076,DA105,q12s1,0,q12s2,3
270101354,DA105,q01s1,5,q01s2,7
270101354,DA105,q02s1,2,q02s2,7
270101354,DA105,q03s1,5,q03s2,0
270101354,DA105,q04s1,0,q04s2,2
270101354,DA105,q05s1,0,q05s2,6
270101354,DA105,q06s1,6,q06s2,5
270101354,DA105,q07s1,7,q07s2,1
270101354,DA105,q08s1,6,q08s2,7
270101354,DA105,q09s1,6,q09s2,10
270101354,DA105,q10s1,4,q10s2,9
270101354,DA105,q11s1,7,q11s2,1
270101354,DA105,q12s1,2,q12s2,3
270101678,DA105,q01s1,6,q01s2,7
270101678,DA105,q02s1,5,q02s2,6
270101678,DA105,q03s1,3,q03s2,1
270101678,DA105,q04s1,4,q04s2,3
270101678,DA105,q05s1,6,q05s2,10
270101678,DA105,q06s1,3,q06s2,3
270101678,DA105,q07s1,8,q07s2,6
270101678,DA105,q08s1,4,q08s2,5
270101678,DA105,q09s1,4,q09s2,10
270101678,DA105,q10s1,2,q10s2,2
270101678,DA105,q11s1,10,q11s2,5
270101678,DA105,q12s1,2,q12s2,8
270101192,DA105,q01s1,6,q01s2,5
270101192,DA105,q02s1,4,q02s2,8
270101192,DA105,q03s1,1,q03s2,7
270101192,DA105,q04s1,8,q04s2,8
270101192,DA105,q05s1,6,q05s2,2
270101192,DA105,q06s1,3,q06s2,6
270101192,DA105,q07s1,3,q07s2,2
270101192,DA105,q08s1,10,q08s2,0
270101192,DA105,q09s1,3,q09s2,6
270101192,DA105,q10s1,9,q10s2,10
270101192,DA105,q11s1,0,q11s2,3
270101192,DA105,q12s1,7,q12s2,1
270101312,DA105,q01s1,6,q01s2,6
270101312,DA105,q02s1,2,q02s2,4
270101312,DA105,q03s1,3,q03s2,4
270101312,DA105,q04s1,5,q04s2,3
270101312,DA105,q05s1,2,q05s2,7
270101312,DA105,q06s1,10,q06s2,4
270101312,DA105,q07s1,2,q07s2,5
270101312,DA105,q08s1,1,q08s2,7
270101312,DA105,q09s1,3,q09s2,9
270101312,DA105,q10s1,4,q10s2,6
270101312,DA105,q11s1,6,q11s2,1
270101312,DA105,q12s1,5,q12s2,1
270101170,DA105,q01s1,3,q01s2,4
270101170,DA105,q02s1,5,q02s2,1
270101170,DA105,q03s1,3,q03s2,5
270101170,DA105,q04s1,8,q04s2,7
270101170,DA105,q05s1,3,q05s2,8
270101170,DA105,q06s1,7,q06s2,1
270101170,DA105,q07s1,0,q07s2,0
270101170,DA105,q08s1,10,q08s2,1
270101170,DA105,q09s1,8,q09s2,8
270101170,DA105,q10s1,9,q10s2,7
270101170,DA105,q11s1,9,q11s2,3
270101170,DA105,q12s1,8,q12s2,7
270101084,DA105,q01s1,8,q01s2,5
270101084,DA105,q02s1,6,q02s2,9
270101084,DA105,q03s1,5,q03s2,4
270101084,DA105,q04s1,0,q04s2,8
270101084,DA105,q05s1,6,q05s2,8
270101084,DA105,q06s1,2,q06s2,3
270101084,DA105,q07s1,4,q07s2,9
270101084,DA105,q08s1,7,q08s2,7
270101084,DA105,q09s1,9,q09s2,1
270101084,DA105,q10s1,8,q10s2,9
270101084,DA105,q11s1,6,q11s2,6
270101084,DA105,q12s1,10,q12s2,7
270101458,DA105,q01s1,10,q01s2,7
270101458,DA105,q02s1,2,q02s2,7
270101458,DA105,q03s1,1,q03s2,10
270101458,DA105,q04s1,2,q04s2,10
270101458,DA105,q05s1,2,q05s2,9
270101458,DA105,q06s1,3,q06s2,4
270101458,DA105,q07s1,8,q07s2,6
270101458,DA105,q08s1,7,q08s2,1
270101458,DA105,q09s1,7,q09s2,2
270101458,DA105,q10s1,2,q10s2,5
270101458,DA105,q11s1,0,q11s2,1
270101458,DA105,q12s1,8,q12s2,10
270101474,DA105,q01s1,10,q01s2,8
270101474,DA105,q02s1,10,q02s2,9
270101474,DA105,q03s1,8,q03s2,7
270101474,DA105,q04s1,9,q04s2,8
270101474,DA105,q05s1,9,q05s2,2
270101474,DA105,q06s1,5,q06s2,8
270101474,DA105,q07s1,2,q07s2,10
270101474,DA105,q08s1,10,q08s2,6
270101474,DA105,q09s1,8,q09s2,5
270101474,DA105,q10s1,3,q10s2,9
270101474,DA105,q11s1,6,q11s2,2
270101474,DA105,q12s1,10,q12s2,6
270101266,DA105,q01s1,6,q01s2,6
270101266,DA105,q02s1,7,q02s2,8
270101266,DA105,q03s1,8,q03s2,2
270101266,DA105,q04s1,8,q04s2,5
270101266,DA105,q05s1,8,q05s2,4
270101266,DA105,q06s1,7,q06s2,8
270101266,DA105,q07s1,3,q07s2,1
270101266,DA105,q08s1,9,q08s2,7
270101266,DA105,q09s1,8,q09s2,8
270101266,DA105,q10s1,8,q10s2,1
270101266,DA105,q11s1,2,q11s2,8
270101266,DA105,q12s1,9,q12s2,0
270101007,DA105,q01s1,6,q01s2,6
270101007,DA105,q02s1,4,q02s2,2
270101007,DA105,q03s1,6,q03s2,3
270101007,DA105,q04s1,8,q04s2,7
270101007,DA105,q05s1,4,q05s2,4
270101007,DA105,q06s1,7,q06s2,7
270101007,DA105,q07s1,8,q07s2,0
270101007,DA105,q08s1,5,q08s2,2
270101007,DA105,q09s1,3,q09s2,4
270101007,DA105,q10s1,10,q10s2,1
270101007,DA105,q11s1,7,q11s2,2
270101007,DA105,q12s1,1,q12s2,6
270101187,DA105,q01s1,0,q01s2,3
270101187,DA105,q02s1,10,q02s2,4
270101187,DA105,q03s1,1,q03s2,7
270101187,DA105,q04s1,5,q04s2,6
270101187,DA105,q05s1,2,q05s2,7
270101187,DA105,q06s1,5,q06s2,8
270101187,DA105,q07s1,2,q07s2,5
270101187,DA105,q08s1,2,q08s2,0
270101187,DA105,q09s1,5,q09s2,8
270101187,DA105,q10s1,7,q10s2,8
270101187,DA105,q11s1,10,q11s2,1
270101187,DA105,q12s1,7,q12s2,8
270101446,DA105,q01s1,5,q01s2,5
270101446,DA105,q02s1,5,q02s2,10
270101446,DA105,q03s1,8,q03s2,6
270101446,DA105,q04s1,8,q04s2,3
270101446,DA105,q05s1,3,q05s2,6
270101446,DA105,q06s1,3,q06s2,6
270101446,DA105,q07s1,3,q07s2,10
270101446,DA105,q08s1,10,q08s2,7
270101446,DA105,q09s1,3,q09s2,5
270101446,DA105,q10s1,3,q10s2,2
270101446,DA105,q11s1,0,q11s2,1
270101446,DA105,q12s1,2,q12s2,0
